tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-1049,Auckland,Hard,32,I,20241230,275,213889,,,Greet Minnen,R,,BEL,27.3,204431,,Q,Anna Lena Friedsam,R,,GER,30.9,6-4 6-0,3,R32,86,1,5,58,35,26,10,8,3,4,1,2,49,34,16,5,8,6,11,95,791,528,91
2025-1049,Auckland,Hard,32,I,20241230,274,219917,,,Alycia Parks,R,185,USA,23.9,216153,3,,Amanda Anisimova,R,180,USA,23.3,2-6 6-2 6-3,3,R32,121,9,11,96,55,37,16,13,12,16,2,9,80,46,27,17,12,6,11,82,841,36,1461
2025-1049,Auckland,Hard,32,I,20241230,273,211768,7,,Naomi Osaka,R,180,JPN,27.2,215151,,Q,Lina Glushko,U,,ISR,24.9,6-4 6-4,3,R32,85,7,4,55,30,23,16,10,0,1,3,4,68,45,29,11,10,4,7,57,1014,220,323
2025-1049,Auckland,Hard,32,I,20241230,272,211814,,,Julia Grabher,R,170,AUT,28.4,220742,,Q,Leyre Romero Gormaz,L,,ESP,22.7,2-6 6-3 7-6(7),3,R32,148,2,3,102,77,50,11,15,10,14,6,10,112,71,45,20,14,8,11,470,112,158,459
2025-1049,Auckland,Hard,32,I,20241230,271,221024,,,Hailey Baptiste,R,,USA,23.1,260761,,WC,Renata Jamrichova,U,,SVK,17.5,6-0 6-2,3,R32,66,3,1,39,20,17,12,7,1,1,1,11,58,30,14,11,7,5,10,92,805,372,164
2025-1049,Auckland,Hard,32,I,20241230,270,214839,,LL,Jodie Burrage,R,,GBR,25.5,223159,,WC,Vivian Yang,U,,NZL,19.9,6-3 6-3,3,R32,82,2,6,62,36,24,15,9,8,9,0,7,54,34,21,8,9,6,10,179,398,1139,11
2025-2014,Adelaide,Hard,32,P,20250106,300,201619,,,Madison Keys,R,178,USA,29.8,202468,1,,Jessica Pegula,R,170,USA,30.8,6-3 4-6 6-1,3,F,103,10,3,75,51,37,13,13,3,6,3,4,91,59,36,12,13,7,13,20,2180,7,4671
2025-2014,Adelaide,Hard,32,P,20250106,299,202468,1,,Jessica Pegula,R,170,USA,30.8,201709,,,Yulia Putintseva,R,163,KAZ,29.9,7-6(4) 6-3,3,SF,89,4,4,74,51,37,13,11,1,2,1,4,60,41,30,10,10,4,6,7,4671,25,1894
2025-2014,Adelaide,Hard,32,P,20250106,298,201619,,,Madison Keys,R,178,USA,29.8,214643,,,Liudmila Samsonova,R,180,RUS,26.1,5-7 7-5 3-0 RET,3,SF,119,12,2,69,48,33,16,13,3,5,7,6,98,57,42,17,14,4,8,20,2180,26,1885
2025-2014,Adelaide,Hard,32,P,20250106,297,202468,1,,Jessica Pegula,R,170,USA,30.8,221909,,LL,Ashlyn Krueger,R,185,USA,20.6,6-4 2-0 RET,3,QF,49,3,1,40,27,22,6,6,2,2,4,1,36,25,13,7,6,0,2,7,4671,54,1050
2025-2014,Adelaide,Hard,32,P,20250106,296,201709,,,Yulia Putintseva,R,163,KAZ,29.9,223670,6,,Diana Shnaider,L,,RUS,20.7,7-6(3) 6-7(9) 6-4,3,QF,194,1,1,141,105,70,14,17,8,12,1,5,112,77,50,18,17,7,12,25,1894,13,2895
2025-2014,Adelaide,Hard,32,P,20250106,295,201619,,,Madison Keys,R,178,USA,29.8,214082,3,,Daria Kasatkina,R,170,AUS,27.6,6-1 6-3,3,QF,57,11,0,52,35,27,9,8,2,2,0,3,45,27,16,4,8,1,5,20,2180,9,3368
2025-2014,Adelaide,Hard,32,P,20250106,294,214643,,,Liudmila Samsonova,R,180,RUS,26.1,215613,2,,Emma Navarro,R,,USA,23.6,6-4 6-4,3,QF,81,2,4,54,33,27,7,10,2,5,3,2,57,32,18,10,10,2,7,26,1885,8,3551
2025-2014,Adelaide,Hard,32,P,20250106,293,202468,1,,Jessica Pegula,R,170,USA,30.8,206289,,LL,Maria Sakkari,R,172,GRE,29.4,6-4 6-1,3,R16,73,5,0,46,28,17,10,8,2,4,0,5,59,37,18,8,9,7,13,7,4671,32,1654
2025-2014,Adelaide,Hard,32,P,20250106,292,221909,,LL,Ashlyn Krueger,R,185,USA,20.6,211651,5,,Paula Badosa,R,180,ESP,27.1,7-6(4) 6-7(4) 6-2,3,R16,148,5,9,116,62,38,28,16,9,13,4,8,104,54,36,23,16,5,11,54,1050,12,2908
2025-2014,Adelaide,Hard,32,P,20250106,291,201709,,,Yulia Putintseva,R,163,KAZ,29.9,202460,,WC,Ons Jabeur,R,167,TUN,30.3,6-2 6-4,3,R16,81,2,2,57,41,31,7,9,5,6,3,1,66,39,25,9,9,7,11,25,1894,40,1334
2025-2014,Adelaide,Hard,32,P,20250106,290,223670,6,,Diana Shnaider,L,,RUS,20.7,214954,,,Marketa Vondrousova,L,173,CZE,25.5,4-6 1-1 RET,3,R16,75,1,2,47,29,12,9,6,5,9,6,5,58,26,18,10,6,4,7,13,2895,39,1343
2025-2014,Adelaide,Hard,32,P,20250106,289,201619,,,Madison Keys,R,178,USA,29.8,211533,8,,Jelena Ostapenko,R,177,LAT,27.5,3-6 6-4 6-3,3,R16,126,8,1,94,54,32,21,14,11,17,3,7,101,53,30,20,14,7,14,20,2180,17,2481
2025-2014,Adelaide,Hard,32,P,20250106,288,214082,3,,Daria Kasatkina,R,170,AUS,27.6,263644,,WC,Emerson Jones,R,,AUS,16.5,7-5 6-3,3,R16,88,4,3,72,48,28,12,10,5,8,0,3,68,45,26,8,11,4,10,9,3368,371,163
2025-2014,Adelaide,Hard,32,P,20250106,287,214643,,,Liudmila Samsonova,R,180,RUS,26.1,202505,,Q,Belinda Bencic,R,175,SUI,27.8,7-6(3) 4-6 6-4,3,R16,179,8,10,107,63,48,18,16,10,14,4,6,103,67,48,14,16,6,10,26,1885,421,138
2025-2014,Adelaide,Hard,32,P,20250106,286,215613,2,,Emma Navarro,R,,USA,23.6,206420,,,Ekaterina Alexandrova,R,175,RUS,30.1,7-6(4) 6-4,3,R16,119,2,5,78,50,34,13,11,3,6,6,6,100,62,37,16,11,8,12,8,3551,27,1848
2025-2014,Adelaide,Hard,32,P,20250106,284,206289,,LL,Maria Sakkari,R,172,GRE,29.4,222328,,,Linda Noskova,R,,CZE,20.1,6-3 6-3,3,R32,74,7,5,60,40,32,9,9,3,3,5,9,55,31,23,10,9,4,7,32,1654,30,1778
2025-2014,Adelaide,Hard,32,P,20250106,283,221909,,LL,Ashlyn Krueger,R,185,USA,20.6,216146,,,Marta Kostyuk,R,175,UKR,22.5,4-6 6-2 6-2,3,R32,102,2,6,75,52,36,11,13,4,7,4,9,83,49,32,11,13,5,11,54,1050,18,2471
2025-2014,Adelaide,Hard,32,P,20250106,282,211651,5,,Paula Badosa,R,180,ESP,27.1,220548,,Q,Peyton Stearns,R,,USA,23.2,6-7(5) 6-3 7-5,3,R32,162,5,3,118,73,46,22,16,12,16,3,4,108,75,43,16,17,7,14,12,2908,47,1171
2025-2014,Adelaide,Hard,32,P,20250106,281,202460,,WC,Ons Jabeur,R,167,TUN,30.3,203389,4,,Danielle Collins,R,178,USA,31.0,7-6(6) 6-2,3,R32,90,5,1,60,40,29,13,10,0,2,6,6,73,44,29,13,10,7,11,40,1334,11,3147
2025-2014,Adelaide,Hard,32,P,20250106,280,201709,,,Yulia Putintseva,R,163,KAZ,29.9,202499,,,Donna Vekic,R,179,CRO,28.5,6-2 6-3,3,R32,92,4,2,63,48,31,8,8,4,5,3,6,66,40,22,10,9,4,9,25,1894,19,2228
2025-2014,Adelaide,Hard,32,P,20250106,279,214954,,,Marketa Vondrousova,L,173,CZE,25.5,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,33.5,6-4 6-7(4) 6-2,3,R32,162,22,8,117,73,52,19,15,14,17,2,8,118,75,48,15,15,7,13,39,1343,28,1807
2025-2014,Adelaide,Hard,32,P,20250106,278,223670,6,,Diana Shnaider,L,,RUS,20.7,211701,,Q,Katerina Siniakova,R,174,CZE,28.6,6-3 0-6 6-0,3,R32,101,2,5,83,53,34,13,11,6,9,1,4,75,47,29,12,10,10,14,13,2895,46,1177
2025-2014,Adelaide,Hard,32,P,20250106,277,211533,8,,Jelena Ostapenko,R,177,LAT,27.5,211684,,,Magdalena Frech,R,171,POL,27.0,4-6 6-1 6-1,3,R32,128,6,9,95,44,34,23,12,6,8,5,1,83,57,27,13,12,6,12,17,2481,24,1928
2025-2014,Adelaide,Hard,32,P,20250106,276,201619,,,Madison Keys,R,178,USA,29.8,206242,,,Beatriz Haddad Maia,L,185,BRA,28.6,6-2 6-1,3,R32,62,1,3,54,30,27,10,8,1,1,0,4,39,25,12,5,7,4,8,20,2180,16,2554
2025-2014,Adelaide,Hard,32,P,20250106,275,263644,,WC,Emerson Jones,R,,AUS,16.5,216133,,Q,Xin Yu Wang,R,182,CHN,23.2,6-4 6-0,3,R32,72,0,3,46,29,22,6,8,0,2,0,3,53,34,14,7,8,3,9,371,163,37,1418
2025-2014,Adelaide,Hard,32,P,20250106,274,214082,3,,Daria Kasatkina,R,170,AUS,27.6,216265,,WC,Olivia Gadecki,R,,AUS,22.7,6-2 6-3,3,R32,82,4,2,57,46,32,5,8,5,6,3,6,67,44,25,8,9,3,8,9,3368,106,725
2025-2014,Adelaide,Hard,32,P,20250106,273,202505,,Q,Belinda Bencic,R,175,SUI,27.8,214939,7,,Anna Kalinskaya,R,175,RUS,26.0,6-2 1-0 RET,3,R32,54,4,2,30,17,15,7,4,3,3,0,2,37,20,9,7,5,2,5,421,138,14,2721
2025-2014,Adelaide,Hard,32,P,20250106,272,214643,,,Liudmila Samsonova,R,180,RUS,26.1,213631,,Q,Marie Bouzkova,R,180,CZE,26.4,1-6 6-4 6-1,3,R32,143,4,8,72,33,23,17,12,6,10,0,5,85,50,29,17,12,10,15,26,1885,42,1262
2025-2014,Adelaide,Hard,32,P,20250106,271,206420,,,Ekaterina Alexandrova,R,175,RUS,30.1,220367,,Q,Leylah Fernandez,L,168,CAN,22.3,6-4 3-6 6-2,3,R32,133,7,3,90,57,37,14,13,14,19,9,9,92,62,37,10,14,6,13,27,1848,31,1755
2025-1050,Hobart,Hard,32,I,20250106,300,220520,,,Mccartney Kessler,R,,USA,25.5,210722,2,,Elise Mertens,R,179,BEL,29.1,6-4 3-6 6-0,3,F,128,3,1,69,38,23,20,12,4,7,2,2,104,70,42,11,13,8,14,67,938,34,1524
2025-1050,Hobart,Hard,32,I,20250106,299,220520,,,Mccartney Kessler,R,,USA,25.5,220589,6,,Elina Avanesyan,R,,ARM,22.3,4-6 6-3 6-4,3,SF,123,0,2,85,50,27,18,14,1,7,2,1,86,62,34,7,15,2,10,67,938,44,1212
2025-1050,Hobart,Hard,32,I,20250106,298,210722,2,,Elise Mertens,R,179,BEL,29.1,233741,,WC,Maya Joint,R,,AUS,18.7,6-2 6-3,3,SF,79,2,7,56,36,28,8,8,3,4,1,2,59,34,18,13,9,4,9,34,1524,118,650
2025-1050,Hobart,Hard,32,I,20250106,297,220520,,,Mccartney Kessler,R,,USA,25.5,215035,1,,Dayana Yastremska,R,175,UKR,24.6,7-5 6-4,3,QF,94,3,2,60,39,27,11,11,0,3,4,11,91,51,29,17,11,7,12,67,938,33,1541
2025-1050,Hobart,Hard,32,I,20250106,296,220589,6,,Elina Avanesyan,R,,ARM,22.3,216153,3,,Amanda Anisimova,R,180,USA,23.3,W/O,3,QF,0,,,,,,,,,,,,,,,,,,,44,1212,36,1432
2025-1050,Hobart,Hard,32,I,20250106,295,233741,,WC,Maya Joint,R,,AUS,18.7,213550,,WC,Sofia Kenin,R,170,USA,26.1,6-3 6-1,3,QF,62,2,3,55,31,20,13,8,2,3,0,5,46,33,16,4,8,2,7,118,650,81,868
2025-1050,Hobart,Hard,32,I,20250106,294,210722,2,,Elise Mertens,R,179,BEL,29.1,206368,,,Veronika Kudermetova,R,175,RUS,27.7,6-1 0-6 6-2,3,QF,124,4,7,68,39,27,12,11,4,8,3,2,80,51,26,16,10,6,11,34,1524,77,888
2025-1050,Hobart,Hard,32,I,20250106,293,215035,1,,Dayana Yastremska,R,175,UKR,24.6,215983,,Q,Ann Li,R,170,USA,24.5,1-6 7-5 6-2,3,R16,129,1,4,97,67,37,14,14,5,11,2,2,108,67,36,18,13,8,14,33,1541,91,808
2025-1050,Hobart,Hard,32,I,20250106,292,220520,,,Mccartney Kessler,R,,USA,25.5,214604,,Q,Maria Lourdes Carle,R,,ARG,24.9,6-2 6-2,3,R16,85,0,0,45,33,21,9,8,0,1,0,4,56,39,19,8,8,3,8,67,938,96,797
2025-1050,Hobart,Hard,32,I,20250106,291,216153,3,,Amanda Anisimova,R,180,USA,23.3,214388,,Q,Anna Bondar,R,,HUN,27.6,6-3 6-4,3,R16,68,8,1,57,40,31,11,10,1,1,10,2,48,36,29,5,9,2,4,36,1432,97,786
2025-1050,Hobart,Hard,32,I,20250106,290,220589,6,,Elina Avanesyan,R,,ARM,22.3,213889,,Q,Greet Minnen,R,,BEL,27.3,6-2 6-2,3,R16,62,1,4,39,28,23,7,8,1,2,1,3,54,35,19,6,8,3,8,44,1212,94,800
2025-1050,Hobart,Hard,32,I,20250106,289,213550,,WC,Sofia Kenin,R,170,USA,26.1,215020,,,Anna Blinkova,R,179,RUS,26.3,6-2 3-6 6-2,3,R16,100,2,2,67,47,33,12,12,2,4,9,4,80,54,37,9,13,4,9,81,868,75,898
2025-1050,Hobart,Hard,32,I,20250106,288,233741,,WC,Maya Joint,R,,AUS,18.7,202663,4,,Magda Linette,R,171,POL,32.9,6-1 6-1,3,R16,60,0,1,45,28,17,12,7,1,2,1,0,42,37,10,3,7,4,10,118,650,38,1376
2025-1050,Hobart,Hard,32,I,20250106,287,206368,,,Veronika Kudermetova,R,175,RUS,27.7,215785,,,Camila Osorio,R,162,COL,23.0,6-4 6-1,3,R16,80,5,6,56,37,26,9,8,4,5,1,5,57,39,23,5,9,8,13,77,888,61,989
2025-1050,Hobart,Hard,32,I,20250106,286,210722,2,,Elise Mertens,R,179,BEL,29.1,213887,,LL,Renata Zarazua,R,,MEX,27.2,6-4 6-3,3,R16,97,7,5,58,25,18,12,10,3,8,1,1,61,45,19,5,9,6,13,34,1524,76,898
2025-1050,Hobart,Hard,32,I,20250106,285,215035,1,,Dayana Yastremska,R,175,UKR,24.6,220465,,,Katie Volynets,R,,USA,23.0,2-6 6-4 6-1,3,R32,118,2,1,74,51,32,11,13,3,8,0,0,95,75,44,5,12,13,19,33,1541,59,996
2025-1050,Hobart,Hard,32,I,20250106,284,215983,,Q,Ann Li,R,170,USA,24.5,201585,,WC,Sloane Stephens,R,170,USA,31.8,7-5 6-1,3,R32,77,0,0,57,34,28,11,10,2,3,1,0,66,48,27,5,9,5,9,91,808,84,851
2025-1050,Hobart,Hard,32,I,20250106,283,214604,,Q,Maria Lourdes Carle,R,,ARG,24.9,222601,,,Jessica Bouzas Maneiro,R,,ESP,22.2,6-3 3-6 6-0,3,R32,123,2,9,89,69,41,9,12,8,12,0,3,73,45,23,10,12,4,11,96,797,52,1057
2025-1050,Hobart,Hard,32,I,20250106,282,220520,,,Mccartney Kessler,R,,USA,25.5,211685,7,,Rebecca Sramkova,R,,SVK,28.2,6-3 7-5,3,R32,100,4,1,82,56,34,13,11,8,11,1,3,62,34,23,8,10,3,8,67,938,49,1166
2025-1050,Hobart,Hard,32,I,20250106,281,216153,3,,Amanda Anisimova,R,180,USA,23.3,201611,,WC,Daria Saville,R,166,AUS,30.8,6-3 6-3,3,R32,80,3,4,50,30,20,14,9,0,1,2,2,59,43,24,7,9,6,10,36,1432,112,676
2025-1050,Hobart,Hard,32,I,20250106,280,214388,,Q,Anna Bondar,R,,HUN,27.6,210886,,,Mayar Sherif,R,180,EGY,28.6,7-5 6-4,3,R32,130,4,4,80,50,29,12,11,12,17,1,4,101,78,40,8,11,14,21,97,786,65,955
2025-1050,Hobart,Hard,32,I,20250106,279,213889,,Q,Greet Minnen,R,,BEL,27.3,202600,,,Viktoriya Tomova,R,170,BUL,29.8,7-5 6-3,3,R32,93,1,3,71,46,29,12,11,6,9,2,6,67,42,24,11,10,7,12,94,800,56,1047
2025-1050,Hobart,Hard,32,I,20250106,278,220589,6,,Elina Avanesyan,R,,ARM,22.3,216016,,Q,Xiyu Wang,L,,CHN,23.7,6-3 7-5,3,R32,94,0,2,68,46,30,10,11,6,9,2,0,63,45,24,10,10,1,6,44,1212,108,706
2025-1050,Hobart,Hard,32,I,20250106,277,213550,,WC,Sofia Kenin,R,170,USA,26.1,215138,5,,Lulu Sun,L,,NZL,23.7,4-6 6-3 6-3,3,R32,115,2,4,77,48,32,17,14,1,4,5,4,91,51,34,16,14,8,13,81,868,43,1253
2025-1050,Hobart,Hard,32,I,20250106,276,215020,,,Anna Blinkova,R,179,RUS,26.3,211095,,,Bernarda Pera,L,175,USA,30.0,7-5 6-4,3,R32,109,1,4,91,53,31,16,11,13,18,3,8,66,39,20,9,11,4,11,75,898,70,920
2025-1050,Hobart,Hard,32,I,20250106,275,233741,,WC,Maya Joint,R,,AUS,18.7,215337,,,Olga Danilovic,L,,SRB,23.9,6-2 6-3,3,R32,84,0,4,52,31,24,12,8,0,0,1,4,65,49,29,6,9,7,11,118,650,53,1055
2025-1050,Hobart,Hard,32,I,20250106,274,202663,4,,Magda Linette,R,171,POL,32.9,219875,,,Varvara Gracheva,R,,FRA,24.4,6-3 3-6 6-4,3,R32,150,2,1,85,42,25,19,14,3,8,1,5,101,59,35,17,14,9,15,38,1376,69,925
2025-1050,Hobart,Hard,32,I,20250106,273,215785,,,Camila Osorio,R,162,COL,23.0,206294,8,,Yue Yuan,R,184,CHN,26.2,6-2 6-3,3,R32,98,1,1,61,40,26,11,9,8,10,0,1,63,39,21,8,8,8,13,61,989,51,1142
2025-1050,Hobart,Hard,32,I,20250106,272,206368,,,Veronika Kudermetova,R,175,RUS,27.7,220714,,,Elisabetta Cocciaretto,R,,ITA,23.9,7-5 6-0,3,R32,108,3,1,61,34,25,13,9,7,9,1,8,83,53,28,11,9,14,20,77,888,55,1048
2025-1050,Hobart,Hard,32,I,20250106,271,213887,,LL,Renata Zarazua,R,,MEX,27.2,214459,,LL,Lucia Bronzetti,R,,ITA,26.0,6-4 6-3,3,R32,114,1,0,71,56,33,8,9,8,10,1,1,61,40,21,11,10,3,8,76,898,78,885
2025-1050,Hobart,Hard,32,I,20250106,270,210722,2,,Elise Mertens,R,179,BEL,29.1,203463,,Q,Nuria Parrizas Diaz,R,167,ESP,33.4,6-3 6-1,3,R32,75,6,0,54,28,22,13,8,4,5,0,3,54,36,16,9,8,2,7,34,1524,104,737
2025-580,Australian Open,Hard,128,G,20250113,100,214544,1,,Aryna Sabalenka,R,182,BLR,26.6,201585,,,Sloane Stephens,R,170,USA,31.8,6-3 6-2,3,R128,71,2,2,46,32,22,8,9,0,2,2,0,63,52,26,4,8,8,13,1,9656,81,851
2025-580,Australian Open,Hard,128,G,20250113,101,222601,,,Jessica Bouzas Maneiro,R,,ESP,22.3,222661,,,Sonay Kartal,R,,GBR,23.2,6-1 7-6(5),3,R128,84,0,1,62,42,28,11,10,1,3,1,1,65,40,19,13,9,2,7,54,1057,87,836
2025-580,Australian Open,Hard,128,G,20250113,102,213583,,,Tatjana Maria,R,172,GER,37.4,211095,,,Bernarda Pera,L,175,USA,30.1,7-6(3) 6-4,3,R128,108,2,2,76,40,23,22,11,4,8,3,11,76,45,31,10,11,6,11,90,826,78,877
2025-580,Australian Open,Hard,128,G,20250113,103,220704,,,Clara Tauson,R,182,DEN,22.0,222328,29,,Linda Noskova,R,,CZE,20.1,5-7 6-3 6-4,3,R128,124,13,7,90,52,41,18,16,2,5,7,7,79,40,29,22,15,1,5,42,1271,28,1778
2025-580,Australian Open,Hard,128,G,20250113,104,211684,23,,Magdalena Frech,R,171,POL,27.0,221236,,Q,Polina Kudermetova,R,,UZB,21.6,6-4 6-4,3,R128,79,3,0,58,38,23,9,10,3,7,0,2,63,35,16,12,10,2,8,26,1910,57,1036
2025-580,Australian Open,Hard,128,G,20250113,105,215020,,,Anna Blinkova,R,179,RUS,26.3,201611,,WC,Daria Saville,R,166,AUS,30.8,1-6 6-4 7-5,3,R128,152,0,4,97,62,43,17,15,12,15,4,5,88,64,49,8,14,5,8,73,898,124,587
2025-580,Australian Open,Hard,128,G,20250113,106,220416,,,Moyuka Uchijima,R,171,JPN,23.4,202663,,,Magda Linette,R,171,POL,32.9,4-6 6-2 7-6(8),3,R128,133,5,6,95,61,44,13,15,7,12,4,6,99,66,44,13,15,2,8,63,981,40,1376
2025-580,Australian Open,Hard,128,G,20250113,107,259799,14,,Mirra Andreeva,R,,RUS,17.7,213631,,,Marie Bouzkova,R,180,CZE,26.4,6-3 6-3,3,R128,94,1,3,66,48,33,6,9,3,6,1,1,56,41,20,4,9,4,10,15,2665,43,1262
2025-580,Australian Open,Hard,128,G,20250113,108,223670,12,,Diana Shnaider,L,,RUS,20.7,220714,,,Elisabetta Cocciaretto,R,,ITA,23.9,7-6(4) 6-4,3,R128,105,3,0,78,50,30,19,11,5,7,0,6,82,55,35,13,11,8,11,13,2895,56,1048
2025-580,Australian Open,Hard,128,G,20250113,109,201548,,WC,Ajla Tomljanovic,R,180,AUS,31.6,221909,,,Ashlyn Krueger,R,185,USA,20.6,6-4 4-6 6-4,3,R128,142,0,8,93,58,37,15,15,6,12,8,7,103,66,42,11,15,3,10,114,667,52,1141
2025-580,Australian Open,Hard,128,G,20250113,110,211279,,LL,Harriet Dart,R,175,GBR,28.4,213544,,Q,Jana Fett,R,168,CRO,28.1,7-5 2-6 7-6(7),3,R128,194,6,3,112,70,37,17,16,11,21,1,9,124,85,49,11,16,12,21,112,675,133,545
2025-580,Australian Open,Hard,128,G,20250113,111,202499,18,,Donna Vekic,R,179,CRO,28.5,220348,,,Diane Parry,R,170,FRA,22.3,6-4 6-4,3,R128,103,9,2,63,39,30,11,10,3,5,3,2,75,46,26,13,10,6,10,19,2228,66,950
2025-580,Australian Open,Hard,128,G,20250113,112,201499,27,,Anastasia Pavlyuchenkova,R,177,RUS,33.5,206294,,,Yue Yuan,R,184,CHN,26.3,6-4 4-6 6-3,3,R128,136,6,3,86,58,37,13,15,2,7,7,0,97,62,33,19,14,9,15,32,1675,53,1086
2025-580,Australian Open,Hard,128,G,20250113,113,215713,,,Anastasia Potapova,R,175,RUS,23.7,214461,,Q,Tamara Zidansek,R,168,SLO,27.0,6-2 7-5,3,R128,91,3,4,69,35,24,20,10,3,5,1,3,66,42,27,7,10,8,13,36,1434,180,390
2025-580,Australian Open,Hard,128,G,20250113,114,201696,,,Laura Siegemund,R,168,GER,36.8,221024,,,Hailey Baptiste,R,,USA,23.1,4-6 7-5 6-4,3,R128,196,0,3,118,87,47,14,16,7,14,4,14,124,59,37,24,16,16,24,97,786,88,834
2025-580,Australian Open,Hard,128,G,20250113,115,221012,5,,Qinwen Zheng,R,,CHN,22.2,223331,,Q,Anca Alexia Todoni,R,,ROU,20.2,7-6(3) 6-1,3,R128,116,8,3,68,41,34,13,10,5,6,4,4,75,42,28,13,9,2,5,5,5325,111,690
2025-580,Australian Open,Hard,128,G,20250113,116,221103,3,,Coco Gauff,R,175,USA,20.8,213550,,,Sofia Kenin,R,170,USA,26.1,6-3 6-3,3,R128,80,12,9,74,52,40,6,9,5,6,3,0,60,44,22,9,9,5,9,3,6888,74,892
2025-580,Australian Open,Hard,128,G,20250113,117,214839,,,Jodie Burrage,R,,GBR,25.6,206417,,Q,Leolia Jeanjean,R,,FRA,29.4,6-2 6-4,3,R128,72,5,2,47,26,21,15,9,0,0,1,1,55,32,20,13,9,3,6,173,425,149,486
2025-580,Australian Open,Hard,128,G,20250113,118,213710,,,Cristina Bucsa,R,,ESP,27.0,203564,,WC,Chloe Paquet,R,179,FRA,30.5,6-2 6-3,3,R128,85,0,0,52,41,27,5,9,2,3,3,4,62,35,20,10,8,3,8,110,690,122,593
2025-580,Australian Open,Hard,128,G,20250113,119,220367,30,,Leylah Fernandez,L,168,CAN,22.3,263857,,,Yuliia Starodubtseva,R,,UKR,24.9,7-5 6-4,3,R128,131,2,6,82,45,31,16,11,8,11,5,4,81,44,26,16,11,5,10,29,1755,100,750
2025-580,Australian Open,Hard,128,G,20250113,120,214096,20,,Karolina Muchova,R,178,CZE,28.3,206408,,,Nadia Podoroska,R,170,ARG,27.9,6-1 6-1,3,R128,61,7,3,48,28,24,9,7,3,3,1,3,48,27,13,7,7,1,6,20,2079,96,787
2025-580,Australian Open,Hard,128,G,20250113,121,211768,,,Naomi Osaka,R,180,JPN,27.2,201614,,,Caroline Garcia,R,177,FRA,31.2,6-3 3-6 6-3,3,R128,105,7,3,81,41,32,21,14,4,6,7,0,83,58,35,14,13,2,6,51,1145,67,944
2025-580,Australian Open,Hard,128,G,20250113,122,215480,,,Suzan Lamens,R,,NED,25.5,220662,,Q,Veronika Erjavec,R,,SLO,25.0,7-5 7-6(2),3,R128,117,3,6,94,54,36,21,12,8,11,4,2,79,47,27,15,12,5,9,77,879,171,432
2025-580,Australian Open,Hard,128,G,20250113,123,202505,,,Belinda Bencic,R,175,SUI,27.8,211533,16,,Jelena Ostapenko,R,177,LAT,27.6,6-3 7-6(6),3,R128,116,2,8,77,51,34,11,11,3,7,8,10,79,41,27,13,10,11,16,294,223,22,2041
2025-580,Australian Open,Hard,128,G,20250113,124,211651,11,,Paula Badosa,R,180,ESP,27.1,216133,,,Xin Yu Wang,R,182,CHN,23.2,6-3 7-6(5),3,R128,87,3,2,69,51,34,10,11,1,3,4,3,58,35,27,10,10,0,3,12,2958,37,1413
2025-580,Australian Open,Hard,128,G,20250113,125,221883,,WC,Talia Gibson,R,,AUS,20.5,220309,,,Zeynep Sonmez,R,,TUR,22.7,3-6 7-6(5) 6-1,3,R128,137,5,5,98,59,34,17,14,3,10,4,6,110,69,40,13,14,11,18,150,480,94,807
2025-580,Australian Open,Hard,128,G,20250113,126,215898,,,Jule Niemeier,R,178,GER,25.4,216081,,Q,Maja Chwalinska,L,,POL,23.2,6-0 6-1,3,R128,74,5,3,56,36,28,9,7,5,5,0,1,35,21,6,7,6,2,7,93,817,126,574
2025-580,Australian Open,Hard,128,G,20250113,127,216146,17,,Marta Kostyuk,R,175,UKR,22.5,211702,,Q,Nao Hibino,R,163,JPN,30.1,3-6 6-3 6-1,3,R128,105,6,11,89,50,38,16,13,10,13,2,4,61,34,17,17,12,0,5,18,2364,141,517
2025-580,Australian Open,Hard,128,G,20250113,128,214643,25,,Liudmila Samsonova,R,180,RUS,26.1,215872,,,Kamilla Rakhimova,R,,UZB,23.3,6-2 6-4,3,R128,83,2,2,55,36,25,11,9,2,3,3,4,54,28,18,11,9,2,6,21,2070,62,987
2025-580,Australian Open,Hard,128,G,20250113,129,215337,,,Olga Danilovic,L,,SRB,23.9,201551,,,Arantxa Rus,L,180,NED,34.0,6-4 6-4,3,R128,97,5,3,55,40,30,9,10,1,2,4,3,74,50,34,9,10,7,10,55,1055,79,874
2025-580,Australian Open,Hard,128,G,20250113,130,210722,,,Elise Mertens,R,179,BEL,29.1,203530,,Q,Viktorija Golubic,R,169,SUI,32.2,4-6 7-6(8) 6-4,3,R128,167,5,7,120,65,45,25,16,3,7,1,0,96,63,42,17,16,3,7,34,1524,95,797
